Arrondissement,Nom,Derniére Mise à jour,Type,Adresse,Ouvert,Deblaye 
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Bordeaux (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Bordeaux (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Bordeaux (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Bordeaux (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Louisbourg (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Louisbourg (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Louisbourg (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Louisbourg (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Louisbourg (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, De Louisbourg (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, De Normanville (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, De Normanville (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, De Normanville (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, De Normanville (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, De Normanville (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, De Normanville (PPL)",2021,,,"
     None
    ","
     0
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, De la Louisiane (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, De la Louisiane (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, De la Louisiane (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, De la Louisiane (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, De la Louisiane (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, De la Louisiane (PPL)",2021,,,"
     None
    ","
     None
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Des Hirondelles (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Des Hirondelles (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Des Hirondelles (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Des Hirondelles (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Des Hirondelles (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Des Hirondelles (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Don-Bosco (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Don-Bosco (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Don-Bosco (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Don-Bosco (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Don-Bosco (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Don-Bosco (PPL)",2021,,,"
     0
    ","
     0
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Du Pélican (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Du Pélican (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Du Pélican (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Du Pélican (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Du Pélican (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Du Pélican (PPL)",2021,,,"
     None
    ","
     None
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, George-Vernot (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, George-Vernot (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, George-Vernot (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, George-Vernot (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, George-Vernot (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, George-Vernot (PPL)",2021,,,"
     None
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Gérard-Vaillancourt (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Gérard-Vaillancourt (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Gérard-Vaillancourt (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Gérard-Vaillancourt (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Gérard-Vaillancourt (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Gérard-Vaillancourt (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Howard (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Howard (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Howard (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Howard (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Howard (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Howard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Jean-Amyot (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Jean-Amyot (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Jean-Amyot (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Jean-Amyot (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Jean-Amyot (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Jean-Amyot (PPL)",2021,,,"
     None
    ","
     0
    "
   Le Plateau-Mont-Royal  ,"Patinoire de patin libre, Jeanne-Mance (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire de patin libre, Jeanne-Mance (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire de patin libre, Jeanne-Mance (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire de patin libre, Jeanne-Mance (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire de patin libre, Jeanne-Mance (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Plateau-Mont-Royal  ,"Patinoire de patin libre, Jeanne-Mance (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Joseph-Paré (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Joseph-Paré (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Joseph-Paré (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Joseph-Paré (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Joseph-Paré (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Joseph-Paré (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Lafond (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Lafond (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Lafond (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Lafond (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Lafond (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Lafond (PPL)",2021,,,"
     None
    ","
     None
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Lalancette (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Lalancette (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Lalancette (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Lalancette (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Lalancette (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Lalancette (PPL)",2021,,,"
     None
    ","
     0
    "
   Le Sud-Ouest  ,"Patinoire de patin libre, Le Ber (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire de patin libre, Le Ber (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire de patin libre, Le Ber (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire de patin libre, Le Ber (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire de patin libre, Le Ber (PPL)",2021,,,"
     None
    ","
     None
    "
   Le Sud-Ouest  ,"Patinoire de patin libre, Le Ber (PPL)",2021,,,"
     None
    ","
     None
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Le Prévost (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Le Prévost (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Le Prévost (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Le Prévost (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Le Prévost (PPL)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Le Prévost (PPL)",2021,,,"
     None
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Marie-Claire-Daveluy (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Marie-Claire-Daveluy (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Marie-Claire-Daveluy (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Marie-Claire-Daveluy (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Marie-Claire-Daveluy (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Marie-Claire-Daveluy (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Montmartre (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Montmartre (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Montmartre (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Montmartre (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Montmartre (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Montmartre (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Nicolas-Tillemont (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Nicolas-Tillemont (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Nicolas-Tillemont (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Nicolas-Tillemont (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Nicolas-Tillemont (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Nicolas-Tillemont (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Nicolas-Viel (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Nicolas-Viel (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Nicolas-Viel (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Nicolas-Viel (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Nicolas-Viel (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Nicolas-Viel (PPL)",2021,,,"
     0
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Ovila-Légaré (PP)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Ovila-Légaré (PP)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Ovila-Légaré (PP)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Ovila-Légaré (PP)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Ovila-Légaré (PP)",2021,,,"
     None
    ","
     0
    "
   Villeray-Saint-Michel - Parc-Extension  ,"Patinoire de patin libre, Ovila-Légaré (PP)",2021,,,"
     None
    ","
     0
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Brook (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Brook (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Brook (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Brook (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Brook (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Brook (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Grier (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Grier (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Grier (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Grier (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Grier (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc Grier (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Jacques-Parizeau (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Jacques-Parizeau (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Jacques-Parizeau (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Jacques-Parizeau (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Jacques-Parizeau (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Jacques-Parizeau (PPL)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Saint-Viateur (PP)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Saint-Viateur (PP)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Saint-Viateur (PP)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Saint-Viateur (PP)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Saint-Viateur (PP)",2021,,,"
     None
    ","
     None
    "
   Outremont  ,"Patinoire de patin libre, Parc Saint-Viateur (PP)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc de la Rive-Boisé (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc de la Rive-Boisé (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc de la Rive-Boisé (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc de la Rive-Boisé (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc de la Rive-Boisé (PPL)",2021,,,"
     None
    ","
     None
    "
   Pierrefonds - Roxboro  ,"Patinoire de patin libre, Parc de la Rive-Boisé (PPL)",2021,,,"
     None
    ","
     None
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bernard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bernard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bernard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bernard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bernard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bernard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bédard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bédard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bédard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bédard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bédard (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Pierre-Bédard (PPL)",2021,,,"
     None
    ","
     0
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Père-Marquette (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Père-Marquette (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Père-Marquette (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Père-Marquette (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Père-Marquette (PPL)",2021,,,"
     None
    ","
     None
    "
   Rosemont - La Petite-Patrie  ,"Patinoire de patin libre, Père-Marquette (PPL)",2021,,,"
     None
    ","
     None
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Rougemont (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Rougemont (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Rougemont (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Rougemont (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Rougemont (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Rougemont (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Saint-Aloysius (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Saint-Aloysius (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Saint-Aloysius (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Saint-Aloysius (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Saint-Aloysius (PPL)",2021,,,"
     None
    ","
     0
    "
   Mercier - Hochelaga-Maisonneuve  ,"Patinoire de patin libre, Saint-Aloysius (PPL)",2021,,,"
     None
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Alphonse (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Alphonse (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Alphonse (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Alphonse (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Alphonse (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Alphonse (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-André-Apôtre (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-André-Apôtre (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-André-Apôtre (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-André-Apôtre (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-André-Apôtre (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-André-Apôtre (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Saint-Jean-Baptiste (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Saint-Jean-Baptiste (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Saint-Jean-Baptiste (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Saint-Jean-Baptiste (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Saint-Jean-Baptiste (PPL)",2021,,,"
     0
    ","
     0
    "
   Rivière-des-Prairies - Pointe-aux-Trembles  ,"Patinoire de patin libre, Saint-Jean-Baptiste (PPL)",2021,,,"
     0
    ","
     0
    "
   Ahuntsic - Cartierville  ,"Patinoire de patin libre, Saint-Paul-de-la-Croix (PPL)",2021,,,"
     0
    ","
     0
    "
